City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
277,Port Macquarie,AU,2022-04-03 04:15:06,-31.4333,152.9167,79.9,50,99,6.67
278,Kieta,PG,2022-04-03 04:15:06,-6.2167,155.6333,83.1,80,46,7.9
279,Cayenne,GF,2022-04-03 04:15:07,4.9333,-52.3333,80.1,1,75,4.0
280,Alugan,PH,2022-04-03 04:15:07,12.2188,125.4808,82.11,76,56,8.59
281,Byron Bay,AU,2022-04-03 04:16:08,-28.65,153.6167,76.96,74,36,11.32
282,Safaga,EG,2022-04-03 04:16:08,26.7292,33.9365,76.6,32,17,9.1
283,Arenapolis,BR,2022-04-03 04:16:08,-14.4503,-56.8461,68.74,97,4,0.34
284,Port Moresby,PG,2022-04-03 04:14:56,-9.4431,147.1797,76.42,88,75,11.5
285,Pemba,MZ,2022-04-03 04:16:09,-12.974,40.5178,77.7,94,20,5.75
286,Carutapera,BR,2022-04-03 04:16:09,-1.195,-46.02,75.04,94,81,4.59
287,Hailey,US,2022-04-03 04:11:24,43.5196,-114.3153,39.06,38,0,4.61
288,Tarut,SA,2022-04-03 04:16:11,26.5733,50.0369,71.82,27,73,9.82
289,Alice Springs,AU,2022-04-03 04:12:41,-23.7,133.8833,81.95,17,0,8.05
290,Senekal,ZA,2022-04-03 04:16:11,-28.3197,27.6208,58.26,94,100,7.02
291,Touros,BR,2022-04-03 04:16:12,-5.1989,-35.4608,77.18,89,64,9.71
292,Marrakesh,MA,2022-04-03 04:13:35,31.6315,-8.0083,55.47,71,0,6.91
293,Praia Da Vitoria,PT,2022-04-03 04:16:12,38.7333,-27.0667,59.25,94,75,13.47
294,Shitanjing,CN,2022-04-03 04:16:13,39.2342,106.3439,56.08,10,1,2.57
295,Rasskazovo,RU,2022-04-03 04:16:13,52.6714,41.9033,45.09,88,94,19.1
296,Te Anau,NZ,2022-04-03 04:16:13,-45.4167,167.7167,70.84,35,79,1.25
297,Seoul,KR,2022-04-03 04:13:39,37.5683,126.9778,61.99,19,0,4.27
298,Rawson,AR,2022-04-03 04:16:14,-43.3002,-65.1023,61.43,33,100,17.74
299,Manokwari,ID,2022-04-03 04:16:14,-0.8667,134.0833,83.57,77,100,8.84
300,Cuamba,MZ,2022-04-03 04:16:15,-14.8031,36.5372,66.2,99,43,2.28
301,Dubbo,AU,2022-04-03 04:16:15,-32.25,148.6167,78.93,25,47,12.66
302,Kathu,TH,2022-04-03 04:16:16,7.9178,98.3332,84.02,92,79,9.8
303,Waipawa,NZ,2022-04-03 04:16:16,-41.4122,175.5153,63.81,76,20,3.53
304,Izhevskoye,RU,2022-04-03 04:16:17,54.5567,40.8703,34.86,100,100,1.77
305,Ilhabela,BR,2022-04-03 04:16:17,-23.7781,-45.3581,73.71,91,94,5.86
306,Ninghai,CN,2022-04-03 04:16:18,29.2892,121.4247,58.59,50,0,4.56
307,Najran,SA,2022-04-03 04:16:18,17.4924,44.1277,59.65,16,0,1.21
308,Henties Bay,NA,2022-04-03 04:16:18,-22.116,14.2845,59.05,90,36,5.68
309,Santa Cruz,BO,2022-04-03 04:16:19,-17.8,-63.1667,65.66,82,20,10.36
310,Libreville,GA,2022-04-03 04:16:20,0.3925,9.4537,75.7,89,97,2.91
311,Ulaanbaatar,MN,2022-04-03 04:16:20,47.9077,106.8832,50.13,11,75,4.47
312,Balkhash,KZ,2022-04-03 04:16:20,46.844,74.9804,52.41,58,0,8.95
313,Ust-Kuyga,RU,2022-04-03 04:16:21,70.0167,135.6,8.15,83,83,4.72
314,Ulladulla,AU,2022-04-03 04:16:22,-35.35,150.4667,76.1,52,11,14.18
315,Severo-Kurilsk,RU,2022-04-03 04:16:23,50.6789,156.125,30.34,72,100,25.59
316,Kahului,US,2022-04-03 04:16:23,20.8947,-156.47,75.22,77,40,24.16
317,Honiara,SB,2022-04-03 04:16:23,-9.4333,159.95,83.8,76,48,5.86
318,San Patricio,US,2022-04-03 04:16:24,28.017,-97.5169,71.89,90,39,8.5
319,Shakiso,ET,2022-04-03 04:16:24,5.75,38.9167,58.53,81,100,3.2
320,Morris,US,2022-04-03 04:16:25,40.8334,-74.5329,42.8,73,0,1.01
321,Karratha,AU,2022-04-03 04:16:25,-20.7377,116.8463,89.98,51,4,9.64
322,Sorkjosen,NO,2022-04-03 04:16:25,69.8,20.9333,23.0,68,40,13.8
323,Palizada,MX,2022-04-03 04:16:26,18.25,-92.0833,76.96,92,74,4.61
324,Vestmannaeyjar,IS,2022-04-03 04:16:27,63.4427,-20.2734,45.7,99,100,11.83
325,Plettenberg Bay,ZA,2022-04-03 04:16:28,-34.0527,23.3716,60.21,91,96,4.72
326,Beringovskiy,RU,2022-04-03 04:16:28,63.05,179.3167,5.05,87,100,14.99
327,Teguise,ES,2022-04-03 04:16:29,29.0605,-13.564,57.42,67,0,5.75
328,Lorengau,PG,2022-04-03 04:16:29,-2.0226,147.2712,83.55,71,100,7.14
329,State College,US,2022-04-03 04:16:29,40.7934,-77.86,44.78,65,100,0.0
330,Antalaha,MG,2022-04-03 04:17:14,-14.9003,50.2788,76.71,81,2,4.59
331,Sitka,US,2022-04-03 04:17:30,57.0531,-135.33,42.69,61,75,13.8
332,Innisfail,AU,2022-04-03 04:17:30,-17.5333,146.0333,84.13,68,100,8.77
333,Mount Gambier,AU,2022-04-03 04:17:31,-37.8333,140.7667,67.82,53,44,8.41
334,Kamaishi,JP,2022-04-03 04:17:31,39.2667,141.8833,49.23,62,12,11.65
335,Sept-Iles,CA,2022-04-03 04:17:32,50.2001,-66.3821,30.72,66,0,12.66
336,Puerto Del Rosario,ES,2022-04-03 04:17:32,28.5004,-13.8627,60.55,67,0,0.0
337,Vangaindrano,MG,2022-04-03 04:17:33,-23.35,47.6,71.06,90,6,3.65
338,Jerome,US,2022-04-03 04:17:33,42.7241,-114.5186,43.63,42,0,9.22
339,Iqaluit,CA,2022-04-03 04:17:33,63.7506,-68.5145,26.33,86,100,18.41
340,Mehamn,NO,2022-04-03 04:17:34,71.0357,27.8492,26.04,65,100,15.73
341,Chernyshevskiy,RU,2022-04-03 04:17:34,63.0128,112.4714,14.9,86,96,7.81
342,Lodwar,KE,2022-04-03 04:17:35,3.1191,35.5973,82.89,48,99,10.07
343,Auki,SB,2022-04-03 04:17:35,-8.7676,160.7034,86.22,66,61,8.59
344,Rognan,NO,2022-04-03 04:17:35,67.0953,15.3878,32.14,90,100,6.6
345,Egvekinot,RU,2022-04-03 04:17:36,66.3167,-179.1667,-4.9,86,10,14.54
346,Naze,JP,2022-04-03 04:17:36,28.3667,129.4833,59.92,74,100,15.46
347,El Tigre,VE,2022-04-03 04:17:37,8.8875,-64.2454,76.46,72,34,15.23
348,Macheng,CN,2022-04-03 04:17:38,31.1783,115.0319,68.22,35,0,2.59
349,Kamakwie,SL,2022-04-03 04:17:38,9.5,-12.2333,75.58,79,100,3.62
350,Yeppoon,AU,2022-04-03 04:17:39,-23.1333,150.7333,87.58,61,67,13.4
351,Bilibino,RU,2022-04-03 04:17:39,68.0546,166.4372,17.64,79,100,1.9
352,Champerico,GT,2022-04-03 04:17:40,14.3,-91.9167,82.4,71,0,8.88
353,Envira,BR,2022-04-03 04:17:40,-7.3,-70.2167,67.95,96,81,0.63
354,Port Hedland,AU,2022-04-03 04:17:40,-20.3167,118.5667,96.85,38,3,13.8
355,Asyut,EG,2022-04-03 04:17:41,27.181,31.1837,74.91,8,95,6.71
356,Ishigaki,JP,2022-04-03 04:13:09,24.3448,124.1572,65.8,84,100,32.06
357,Sur,OM,2022-04-03 04:17:41,22.5667,59.5289,86.59,41,60,7.52
358,Devils Lake,US,2022-04-03 04:17:42,48.1128,-98.8651,30.31,80,0,11.5
359,Pahrump,US,2022-04-03 04:16:58,36.2083,-115.9839,71.26,23,100,1.01
360,Vikhorevka,RU,2022-04-03 04:17:42,56.1201,101.1636,26.19,48,99,10.83
361,Normandin,CA,2022-04-03 04:17:42,48.8333,-72.5321,28.71,68,31,3.44
362,Belyy Yar,RU,2022-04-03 04:17:43,53.6039,91.3903,33.85,83,75,4.47
363,Nishihara,JP,2022-04-03 04:17:44,26.1842,127.7558,64.45,91,100,11.5
364,Zhigansk,RU,2022-04-03 04:17:45,66.7697,123.3711,17.96,91,100,8.95
365,Cam Ranh,VN,2022-04-03 04:17:45,11.9214,109.1591,82.36,61,75,23.02
366,Maniitsoq,GL,2022-04-03 04:17:46,65.4167,-52.9,30.13,97,100,7.85
367,Esso,RU,2022-04-03 04:17:46,55.9333,158.7,20.57,75,97,9.08
368,Leh,IN,2022-04-03 04:17:46,34.1667,77.5833,33.26,54,53,3.98
369,Luganville,VU,2022-04-03 04:17:47,-15.5333,167.1667,78.37,92,100,9.6
370,Kavarna,BG,2022-04-03 04:17:47,43.4333,28.3333,48.58,70,90,8.25
371,Dunedin,NZ,2022-04-03 04:14:44,-45.8742,170.5036,64.8,63,78,4.0
372,Salym,RU,2022-04-03 04:17:48,60.0625,71.4789,24.26,88,100,3.13
373,Miri,MY,2022-04-03 04:17:48,4.4148,114.0089,87.94,74,40,4.61
374,Moyo,UG,2022-04-03 04:17:48,3.6609,31.7247,66.24,79,83,4.05
375,Bardiyah,LY,2022-04-03 04:17:49,31.7561,25.0865,64.38,43,73,2.39
376,Margate,GB,2022-04-03 04:18:49,51.3813,1.3862,39.69,66,32,5.01
377,Tongliao,CN,2022-04-03 04:18:50,43.6125,122.2653,66.02,13,8,18.3
378,San Lawrenz,MT,2022-04-03 04:18:50,36.0553,14.204,51.85,69,76,16.37
379,Saint-Joseph,RE,2022-04-03 04:18:51,-21.3667,55.6167,73.09,85,100,11.01
380,Svetlogorsk,BY,2022-04-03 04:18:51,52.6333,29.7333,28.76,92,100,10.6
381,Broome,US,2022-04-03 04:18:51,42.2506,-75.833,38.66,64,0,4.61
382,Graaff-Reinet,ZA,2022-04-03 04:18:53,-32.2522,24.5308,54.91,96,100,0.81
383,Summerland,CA,2022-04-03 04:18:53,49.5998,-119.6691,44.19,44,20,4.61
384,Wanaka,NZ,2022-04-03 04:18:54,-44.7,169.15,75.11,34,43,1.01
385,Vila Franca Do Campo,PT,2022-04-03 04:18:54,37.7167,-25.4333,55.81,87,71,6.98
386,La Grande,US,2022-04-03 04:18:54,45.3246,-118.0877,41.0,59,1,1.79
387,Berlevag,NO,2022-04-03 04:18:55,70.8578,29.0864,21.0,71,100,19.48
388,Gasa,PS,2022-04-03 04:16:45,31.5,34.4667,63.9,64,100,5.21
389,Conakry,GN,2022-04-03 04:16:49,9.538,-13.6773,76.64,76,95,6.64
390,Alyangula,AU,2022-04-03 04:18:55,-13.8483,136.4192,85.28,60,84,3.51
391,Kimbe,PG,2022-04-03 04:18:56,-5.5502,150.1429,76.41,91,100,1.41
392,Meulaboh,ID,2022-04-03 04:18:56,4.1363,96.1285,80.55,79,99,2.17
393,Sambava,MG,2022-04-03 04:18:57,-14.2667,50.1667,75.0,86,5,5.79
394,Japoata,BR,2022-04-03 04:18:57,-10.3467,-36.8011,72.86,92,12,1.3
395,Porto De Moz,BR,2022-04-03 04:18:57,-1.7483,-52.2383,72.84,98,60,2.82
396,Mahajanga,MG,2022-04-03 04:18:58,-15.7167,46.3167,75.22,100,20,2.3
397,Arlit,NE,2022-04-03 04:18:58,18.7369,7.3853,78.96,6,57,5.82
398,Menongue,AO,2022-04-03 04:18:59,-14.6585,17.691,63.12,97,100,5.97
399,Shelburne,CA,2022-04-03 04:15:10,44.0787,-80.2041,34.23,80,100,3.62
400,Thoen,TH,2022-04-03 04:19:00,17.6129,99.2161,79.99,53,88,3.96
401,Makakilo City,US,2022-04-03 04:19:01,21.3469,-158.0858,79.12,67,40,18.41
402,Cockburn Town,TC,2022-04-03 04:17:58,21.4612,-71.1419,77.72,78,4,20.6
403,Bubaque,GW,2022-04-03 04:19:01,11.2833,-15.8333,74.14,67,91,10.42
404,Harper,LR,2022-04-03 04:19:01,4.375,-7.7169,77.76,89,100,8.61
405,Antonina,BR,2022-04-03 04:19:02,-25.4286,-48.7119,70.21,92,100,1.01
406,Piacabucu,BR,2022-04-03 04:19:02,-10.4056,-36.4344,76.48,85,11,4.12
407,Rio Gallegos,AR,2022-04-03 04:19:03,-51.6226,-69.2181,41.05,75,0,13.8
408,Iracoubo,GF,2022-04-03 04:19:03,5.4802,-53.2011,77.72,88,97,12.39
409,Miles City,US,2022-04-03 04:19:04,46.4083,-105.8406,43.77,87,100,27.63
410,Pierre,US,2022-04-03 04:14:06,44.3683,-100.351,43.86,59,0,13.0
411,Padang,ID,2022-04-03 04:19:04,-0.9492,100.3543,86.05,59,6,6.15
412,Pacasmayo,PE,2022-04-03 04:19:05,-7.4006,-79.5714,69.55,82,85,12.44
413,Kongoussi,BF,2022-04-03 04:19:05,13.3258,-1.5347,85.93,39,100,7.65
414,Aktau,KZ,2022-04-03 04:19:05,43.65,51.2,55.98,48,9,8.55
415,Maniwaki,CA,2022-04-03 04:19:06,46.3834,-75.966,34.18,64,100,1.14
416,Horta,PT,2022-04-03 04:19:06,38.5333,-28.6333,58.32,79,99,21.36
417,Pringsewu,ID,2022-04-03 04:19:07,-5.3582,104.9744,89.62,55,40,1.54
418,Saint-Paul,RE,2022-04-03 04:19:07,-21.0096,55.2707,77.09,76,100,5.73
419,Puerto Escondido,MX,2022-04-03 04:19:08,15.85,-97.0667,77.83,78,0,5.75
420,Feijo,BR,2022-04-03 04:19:09,-8.1642,-70.3536,70.5,90,97,0.29
421,Haines Junction,CA,2022-04-03 04:19:09,60.7522,-137.5108,37.35,44,100,4.61
422,Los Llanos De Aridane,ES,2022-04-03 04:20:10,28.6585,-17.9182,58.75,86,100,2.3
423,Marzuq,YE,2022-04-03 04:20:10,14.4,46.4667,72.21,23,0,0.31
424,Toba,JP,2022-04-03 04:20:10,34.4833,136.85,51.8,91,100,1.99
425,Ponta Delgada,PT,2022-04-03 04:20:12,37.7333,-25.6667,56.12,94,20,4.61
426,Ternate,ID,2022-04-03 04:20:12,0.8,127.4,83.66,71,76,5.77
427,Mutum,BR,2022-04-03 04:20:12,-19.8,-41.4383,69.78,92,32,1.41
428,Inhambane,MZ,2022-04-03 04:20:13,-23.865,35.3833,76.51,76,71,6.82
429,Vitoria,BR,2022-04-03 04:20:13,-20.3194,-40.3378,76.86,92,75,2.3
430,Qui Nhon,VN,2022-04-03 04:20:14,13.7667,109.2333,72.97,88,100,25.19
431,Doaba,PK,2022-04-03 04:20:14,33.4244,70.7364,78.76,14,0,2.37
432,Pandan Niog,PH,2022-04-03 04:20:15,6.2282,120.5631,79.57,82,100,14.38
433,Sao Jose Da Coroa Grande,BR,2022-04-03 04:20:16,-8.8978,-35.1478,77.52,84,18,5.75
434,Umm Kaddadah,SD,2022-04-03 04:20:16,13.6017,26.6876,74.59,18,47,12.06
435,Peniche,PT,2022-04-03 04:15:24,39.3558,-9.3811,49.1,53,85,11.34
436,Shubarkuduk,KZ,2022-04-03 04:20:17,49.1447,56.4872,44.53,71,100,12.12
437,Nouadhibou,MR,2022-04-03 04:20:17,20.931,-17.0347,60.78,94,0,5.75
438,Mega,ET,2022-04-03 04:20:18,4.05,38.3,60.35,63,96,13.51
439,Ilulissat,GL,2022-04-03 04:20:18,69.2167,-51.1,28.42,74,98,3.44
440,Huarmey,PE,2022-04-03 04:20:20,-10.0681,-78.1522,69.39,86,68,10.18
441,Ballina,AU,2022-04-03 04:17:56,-28.8667,153.5667,86.18,77,74,9.57
442,Surazh,RU,2022-04-03 04:20:20,53.0175,32.3918,27.91,96,100,11.05
443,Goundam,ML,2022-04-03 04:20:21,16.4145,-3.6708,80.91,15,0,8.16
444,Flinders,AU,2022-04-03 04:20:21,-34.5833,150.8552,78.39,52,75,11.01
445,Cururupu,BR,2022-04-03 04:18:33,-1.8283,-44.8683,73.98,98,54,1.86
446,Zheleznodorozhnyy,RU,2022-04-03 04:20:22,55.7503,38.0042,30.42,93,100,13.49
447,Diffa,NE,2022-04-03 04:20:22,13.3154,12.6113,78.33,8,98,9.1
448,Kutum,SD,2022-04-03 04:20:23,14.2,24.6667,69.4,20,24,6.02
449,Portoferraio,IT,2022-04-03 04:20:23,42.8115,10.3146,41.09,66,81,7.2
450,Stettler,CA,2022-04-03 04:20:25,52.3168,-112.7186,31.75,100,83,8.05
451,Miaoli,TW,2022-04-03 04:20:25,24.5643,120.8237,64.96,74,100,19.28
452,Wilmington,US,2022-04-03 04:16:52,34.2257,-77.9447,59.86,85,0,1.01
453,Barahona,DO,2022-04-03 04:20:26,18.2085,-71.1008,75.33,82,12,4.45
454,Karaton,ID,2022-04-03 04:20:26,-6.3424,106.1045,85.1,68,34,7.0
455,San Andres,CO,2022-04-03 04:20:27,12.5847,-81.7006,80.62,83,20,10.36
456,Wajima,JP,2022-04-03 04:20:27,37.4,136.9,54.28,58,75,2.3
457,Hirara,JP,2022-04-03 04:20:27,24.8,125.2833,67.86,94,75,18.41
458,Schuttorf,DE,2022-04-03 04:19:13,52.3167,7.2333,29.21,70,12,4.63
459,Qurayyat,SA,2022-04-03 04:20:28,31.3318,37.3428,57.38,38,0,0.0
460,Verkhoyansk,RU,2022-04-03 04:20:29,67.5447,133.385,14.0,76,98,2.01
461,Mikhaylovka,RU,2022-04-03 04:20:29,50.06,43.2379,51.78,77,17,17.34
462,Pacific Grove,US,2022-04-03 04:18:29,36.6177,-121.9166,56.25,84,0,5.01
463,Arman,RU,2022-04-03 04:20:30,59.7,150.1667,22.17,59,100,3.74
464,Taggia,IT,2022-04-03 04:21:30,43.8485,7.8545,43.79,65,53,4.21
465,Moosomin,CA,2022-04-03 04:21:31,50.1333,-101.6677,22.15,94,100,5.48
466,San Cristobal,VE,2022-04-03 04:21:31,7.7669,-72.225,71.78,80,25,2.13
467,Maple Creek,CA,2022-04-03 04:21:31,49.9168,-109.4848,43.21,75,36,5.75
468,Grand-Lahou,CI,2022-04-03 04:21:32,5.1367,-5.0242,78.69,88,98,11.14
469,Guerrero Negro,MX,2022-04-03 04:21:33,27.9769,-114.0611,59.86,76,92,13.33
470,Tezu,IN,2022-04-03 04:21:33,27.9167,96.1667,74.57,72,100,3.13
471,Bundaberg,AU,2022-04-03 04:21:33,-24.85,152.35,84.49,63,14,10.36
472,Ossora,RU,2022-04-03 04:21:34,59.2353,163.0719,28.26,87,100,9.51
473,Ikalamavony,MG,2022-04-03 04:21:34,-21.15,46.5833,60.89,74,0,4.52
474,Storforshei,NO,2022-04-03 04:21:34,66.4043,14.5233,27.66,92,100,1.14
475,Senno,RU,2022-04-03 04:21:35,59.5336,33.9167,13.46,96,27,3.58
476,Teguldet,RU,2022-04-03 04:21:35,57.3064,88.1667,28.36,75,100,4.79
477,Fomboni,KM,2022-04-03 04:21:36,-12.28,43.7425,82.0,71,27,0.56
478,Gambela,ET,2022-04-03 04:21:36,8.25,34.5833,80.76,53,92,1.3
479,Tignere,CM,2022-04-03 04:21:37,7.3667,12.65,67.06,31,100,3.31
480,Vuktyl,RU,2022-04-03 04:21:37,63.8567,57.3094,18.39,84,89,6.17
481,Stonewall,CA,2022-04-03 04:21:38,50.1344,-97.3268,29.88,95,100,2.26
482,Port Augusta,AU,2022-04-03 04:21:38,-32.5,137.7667,76.06,28,5,4.0
483,Micheweni,TZ,2022-04-03 04:21:38,-4.9667,39.8333,81.19,74,85,4.9
484,Krasnyy Chikoy,RU,2022-04-03 04:21:39,50.3643,108.7512,43.36,56,49,11.23
485,Vostok,RU,2022-04-03 04:21:40,46.4856,135.8833,42.31,67,0,10.07
486,Coolum Beach,AU,2022-04-03 04:21:40,-26.5333,153.1,81.34,73,2,1.01
487,Ipatovo,RU,2022-04-03 04:21:40,45.7181,42.9036,54.77,63,100,6.85
488,Kamenka,RU,2022-04-03 04:21:41,51.3223,42.7678,50.63,79,79,21.56
489,Cabrera,DO,2022-04-03 04:21:41,19.6426,-69.9049,75.94,84,10,14.43
490,Esqueda,MX,2022-04-03 04:21:42,30.7167,-109.5833,60.13,21,0,7.54
491,Saint-Pierre,RE,2022-04-03 04:21:42,-21.3393,55.4781,74.17,94,100,4.61
492,Vichy,FR,2022-04-03 04:21:42,46.25,3.5833,33.35,98,100,4.0
493,Trelew,AR,2022-04-03 04:21:43,-43.249,-65.3051,61.92,24,100,19.75
494,Khorixas,NA,2022-04-03 04:21:43,-20.3667,14.9667,69.37,50,3,1.63
495,Tete,MZ,2022-04-03 04:21:44,-16.1564,33.5867,75.29,100,75,3.44
496,Olafsvik,IS,2022-04-03 04:21:44,64.8945,-23.7142,42.46,98,100,10.22
497,Sorland,NO,2022-04-03 04:21:44,67.667,12.6934,36.43,64,100,28.97
498,Tenerife,CO,2022-04-03 04:21:45,9.9003,-74.859,80.35,76,24,4.79
499,Halifax,CA,2022-04-03 04:20:33,44.6453,-63.5724,35.69,69,25,6.91
500,Dicabisagan,PH,2022-04-03 04:21:46,17.0818,122.4157,82.99,63,84,4.88
501,North Bend,US,2022-04-03 04:20:45,43.4065,-124.2243,48.11,90,0,6.91
502,Kudat,MY,2022-04-03 04:21:46,6.8837,116.8477,84.13,84,40,3.44
503,Angoche,MZ,2022-04-03 04:21:47,-16.2325,39.9086,75.83,83,48,2.13
504,Kununurra,AU,2022-04-03 04:21:47,-15.7667,128.7333,96.78,17,37,4.61
505,Dafeng,CN,2022-04-03 04:21:47,23.4517,108.5881,68.76,41,0,7.11
506,Mirnyy,RU,2022-04-03 04:21:48,62.5353,113.9611,21.24,57,99,8.99
507,Nome,US,2022-04-03 04:19:08,64.5011,-165.4064,19.47,53,0,11.5
508,Solnechnyy,RU,2022-04-03 04:21:48,50.7214,136.6319,40.89,89,100,6.29
509,Salalah,OM,2022-04-03 04:22:49,17.0151,54.0924,78.89,34,0,2.3
510,Aykhal,RU,2022-04-03 04:22:49,66.0,111.5,15.8,86,100,8.43
511,Otjimbingwe,NA,2022-04-03 04:22:49,-22.35,16.1333,67.86,37,0,1.41
512,Dois Vizinhos,BR,2022-04-03 04:18:14,-25.7336,-53.0572,60.26,93,24,6.31
513,Sozimskiy,RU,2022-04-03 04:22:50,59.7418,52.2482,26.35,95,100,13.53
514,Rock Sound,BS,2022-04-03 04:22:50,24.9,-76.2,76.78,76,13,11.27
515,Labytnangi,RU,2022-04-03 04:22:51,66.6572,66.4183,9.93,89,46,5.5
516,Muros,ES,2022-04-03 04:22:51,42.7762,-9.0603,42.84,76,2,11.3
517,Agutaya,PH,2022-04-03 04:22:52,11.148,120.9417,82.18,76,85,20.62
518,Dongying,CN,2022-04-03 04:22:52,37.4564,118.4856,62.56,30,6,5.01
519,Pacifica,US,2022-04-03 04:22:52,37.6138,-122.4869,64.15,75,40,14.97
520,Ialibu,PG,2022-04-03 04:22:53,-6.2821,143.9935,66.16,73,98,3.76
521,Albion,US,2022-04-03 04:22:53,42.2431,-84.753,34.57,95,100,3.44
522,Marawi,PH,2022-04-03 04:22:54,7.9986,124.2928,73.17,90,100,3.85
523,Yaring,TH,2022-04-03 04:22:54,6.8662,101.3689,80.29,75,94,3.31
524,Ghanzi,BW,2022-04-03 04:22:54,-21.5667,21.7833,69.67,72,100,5.99
525,Ambilobe,MG,2022-04-03 04:22:55,-13.2,49.05,74.48,92,8,1.57
526,Nagamangala,IN,2022-04-03 04:22:55,12.8156,76.7575,82.85,46,8,5.57
527,Brokopondo,SR,2022-04-03 04:22:55,4.75,-55.1667,75.09,94,100,9.35
528,Tombouctou,ML,2022-04-03 04:22:56,20.0,-3.0,81.32,11,4,9.71
529,Pokhara,NP,2022-04-03 04:22:56,28.2333,83.9833,78.01,55,39,5.1
530,Lethem,GY,2022-04-03 04:22:57,3.3803,-59.7968,77.09,81,92,13.94
531,Mana,GF,2022-04-03 04:22:57,5.6592,-53.7767,77.47,89,100,10.92
532,Skjervoy,NO,2022-04-03 04:22:57,70.0311,20.9714,23.0,68,27,14.88
533,Leo,BF,2022-04-03 04:22:58,11.1,-2.1,82.72,54,97,9.66
534,Ziro,IN,2022-04-03 04:22:58,27.6333,93.8333,52.54,90,95,1.74
535,Cavalcante,BR,2022-04-03 04:22:59,-13.7975,-47.4583,66.36,52,10,2.95
536,Nanga Eboko,CM,2022-04-03 04:22:59,4.6833,12.3667,68.54,92,97,2.35
537,Lagos,NG,2022-04-03 04:22:59,6.5833,3.75,80.92,86,92,3.91
538,Masunga,BW,2022-04-03 04:23:00,-20.6246,27.4488,65.35,62,59,6.26
539,Zyryanka,RU,2022-04-03 04:23:00,65.75,150.85,6.26,72,95,4.16
540,Westport,US,2022-04-03 04:23:01,41.1415,-73.3579,42.78,81,0,6.91
541,Akyab,MM,2022-04-03 04:23:01,20.15,92.9,84.47,67,10,5.26
542,Bhatkal,IN,2022-04-03 04:23:01,13.9667,74.5667,85.59,67,16,4.54
543,Goderich,CA,2022-04-03 04:23:03,43.7501,-81.7165,34.12,100,100,1.14
544,Calama,CL,2022-04-03 04:23:03,-22.4667,-68.9333,48.69,34,0,14.97
545,Omboue,GA,2022-04-03 04:23:03,-1.5746,9.2618,73.33,93,94,3.15
546,Esperance,AU,2022-04-03 04:23:04,-33.8667,121.9,79.03,44,75,7.61
547,Elizabeth City,US,2022-04-03 04:18:50,36.2946,-76.2511,52.02,79,20,5.75
548,Tupelo,US,2022-04-03 04:20:23,34.2576,-88.7034,57.49,62,0,0.0
549,Iglesias,IT,2022-04-03 04:23:05,39.3114,8.535,41.79,61,60,10.98
550,Rancho Palos Verdes,US,2022-04-03 04:23:05,33.7445,-118.387,61.41,85,100,9.22
551,Laguna,US,2022-04-03 04:19:30,38.421,-121.4238,66.33,41,0,4.61
552,Invermere,CA,2022-04-03 04:20:47,50.5167,-116.0354,30.06,93,9,3.11
553,Steenwijk,NL,2022-04-03 04:23:07,52.7875,6.1208,35.94,83,69,3.0
554,Langsa,ID,2022-04-03 04:23:08,4.4683,97.9683,78.21,85,100,3.02
